ID,name,composer,unitPrice,album_ID,genre_ID
2621,She Sells Sanctuary,,0.99,213,1
2622,Fire Woman,,0.99,213,1
2623,Lil' Evil,,0.99,213,1
2624,Spirit Walker,,0.99,213,1
2625,The Witch,,0.99,213,1
2626,Revolution,,0.99,213,1
2627,Wild Hearted Son,,0.99,213,1
2628,Love Removal Machine,,0.99,213,1
2629,Rain,,0.99,213,1
2630,Edie (Ciao Baby),,0.99,213,1
2631,Heart Of Soul,,0.99,213,1
2632,Love,,0.99,213,1
2633,Wild Flower,,0.99,213,1
2634,Go West,,0.99,213,1
2635,Resurrection Joe,,0.99,213,1
2636,Sun King,,0.99,213,1
2637,Sweet Soul Sister,,0.99,213,1
2638,Earth Mofo,,0.99,213,1
2639,Break on Through,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,214,1
2640,Soul Kitchen,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,214,1
2641,The Crystal Ship,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,214,1
2642,Twentienth Century Fox,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,214,1
2643,Alabama Song,Weill-Brecht,0.99,214,1
2644,Light My Fire,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,214,1
2645,Back Door Man,"Willie Dixon, C. Burnett",0.99,214,1
2646,I Looked At You,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,214,1
2647,End Of The Night,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,214,1
2648,Take It As It Comes,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,214,1
2649,The End,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,214,1
2650,Roxanne,G M Sumner,0.99,215,1
2651,Can't Stand Losing You,G M Sumner,0.99,215,1
2652,Message in a Bottle,G M Sumner,0.99,215,1
2653,Walking on the Moon,G M Sumner,0.99,215,1
2654,Don't Stand so Close to Me,G M Sumner,0.99,215,1
2655,"De Do Do Do, De Da Da Da",G M Sumner,0.99,215,1
2656,Every Little Thing She Does is Magic,G M Sumner,0.99,215,1
2657,Invisible Sun,G M Sumner,0.99,215,1
2658,Spirit's in the Material World,G M Sumner,0.99,215,1
2659,Every Breath You Take,G M Sumner,0.99,215,1
2660,King Of Pain,G M Sumner,0.99,215,1
2661,Wrapped Around Your Finger,G M Sumner,0.99,215,1
2662,Don't Stand So Close to Me '86,G M Sumner,0.99,215,1
2663,Message in a Bottle (new classic rock mix),G M Sumner,0.99,215,1
2664,Time Is On My Side,Jerry Ragavoy,0.99,216,1
2665,Heart Of Stone,Jagger/Richards,0.99,216,1
2666,Play With Fire,Nanker Phelge,0.99,216,1
2667,Satisfaction,Jagger/Richards,0.99,216,1
2668,As Tears Go By,Jagger/Richards/Oldham,0.99,216,1
2669,Get Off Of My Cloud,Jagger/Richards,0.99,216,1
2670,Mother's Little Helper,Jagger/Richards,0.99,216,1
2671,19th Nervous Breakdown,Jagger/Richards,0.99,216,1
2672,Paint It Black,Jagger/Richards,0.99,216,1
2673,Under My Thumb,Jagger/Richards,0.99,216,1
2674,Ruby Tuesday,Jagger/Richards,0.99,216,1
2675,Let's Spend The Night Together,Jagger/Richards,0.99,216,1
2676,Intro,Jagger/Richards,0.99,217,1
2677,You Got Me Rocking,Jagger/Richards,0.99,217,1
2678,Gimmie Shelters,Jagger/Richards,0.99,217,1
2679,Flip The Switch,Jagger/Richards,0.99,217,1
2680,Memory Motel,Jagger/Richards,0.99,217,1
2681,Corinna,Jesse Ed Davis III/Taj Mahal,0.99,217,1
2682,Saint Of Me,Jagger/Richards,0.99,217,1
2683,Wainting On A Friend,Jagger/Richards,0.99,217,1
2684,Sister Morphine,Faithfull/Jagger/Richards,0.99,217,1
2685,Live With Me,Jagger/Richards,0.99,217,1
2686,Respectable,Jagger/Richards,0.99,217,1
2687,Thief In The Night,De Beauport/Jagger/Richards,0.99,217,1
2688,The Last Time,Jagger/Richards,0.99,217,1
2689,Out Of Control,Jagger/Richards,0.99,217,1
2690,Love Is Strong,Jagger/Richards,0.99,218,1
2691,You Got Me Rocking,Jagger/Richards,0.99,218,1
2692,Sparks Will Fly,Jagger/Richards,0.99,218,1
2693,The Worst,Jagger/Richards,0.99,218,1
2694,New Faces,Jagger/Richards,0.99,218,1
2695,Moon Is Up,Jagger/Richards,0.99,218,1
2696,Out Of Tears,Jagger/Richards,0.99,218,1
2697,I Go Wild,Jagger/Richards,0.99,218,1
2698,Brand New Car,Jagger/Richards,0.99,218,1
2699,Sweethearts Together,Jagger/Richards,0.99,218,1
2700,Suck On The Jugular,Jagger/Richards,0.99,218,1
2701,Blinded By Rainbows,Jagger/Richards,0.99,218,1
2702,Baby Break It Down,Jagger/Richards,0.99,218,1
2703,Thru And Thru,Jagger/Richards,0.99,218,1
2704,Mean Disposition,Jagger/Richards,0.99,218,1
2705,Walking Wounded,The Tea Party,0.99,219,4
2706,Temptation,The Tea Party,0.99,219,4
2707,The Messenger,Daniel Lanois,0.99,219,4
2708,Psychopomp,The Tea Party,0.99,219,4
2709,Sister Awake,The Tea Party,0.99,219,4
2710,The Bazaar,The Tea Party,0.99,219,4
2711,Save Me (Remix),The Tea Party,0.99,219,4
2712,Fire In The Head,The Tea Party,0.99,219,4
2713,Release,The Tea Party,0.99,219,4
2714,Heaven Coming Down,The Tea Party,0.99,219,4
2715,The River (Remix),The Tea Party,0.99,219,4
2716,Babylon,The Tea Party,0.99,219,4
2717,Waiting On A Sign,The Tea Party,0.99,219,4
2718,Life Line,The Tea Party,0.99,219,4
2719,Paint It Black,Keith Richards/Mick Jagger,0.99,219,4
2720,Temptation,The Tea Party,0.99,220,4
2721,Army Ants,The Tea Party,0.99,220,4
2722,Psychopomp,The Tea Party,0.99,220,4
2723,Gyroscope,The Tea Party,0.99,220,4
2724,Alarum,The Tea Party,0.99,220,4
2725,Release,The Tea Party,0.99,220,4
2726,Transmission,The Tea Party,0.99,220,4
2727,Babylon,The Tea Party,0.99,220,4
2728,Pulse,The Tea Party,0.99,220,4
2729,Emerald,The Tea Party,0.99,220,4
2730,Aftermath,The Tea Party,0.99,220,4
2731,I Can't Explain,Pete Townshend,0.99,221,1
2732,"Anyway, Anyhow, Anywhere","Pete Townshend, Roger Daltrey",0.99,221,1
2733,My Generation,John Entwistle/Pete Townshend,0.99,221,1
2734,Substitute,Pete Townshend,0.99,221,1
2735,I'm A Boy,Pete Townshend,0.99,221,1
2736,Boris The Spider,John Entwistle,0.99,221,1
2737,Happy Jack,Pete Townshend,0.99,221,1
2738,Pictures Of Lily,Pete Townshend,0.99,221,1
2739,I Can See For Miles,Pete Townshend,0.99,221,1
2740,Magic Bus,Pete Townshend,0.99,221,1
2741,Pinball Wizard,John Entwistle/Pete Townshend,0.99,221,1
2742,The Seeker,Pete Townshend,0.99,221,1
2743,Baba O'Riley,John Entwistle/Pete Townshend,0.99,221,1
2744,Won't Get Fooled Again (Full Length Version),John Entwistle/Pete Townshend,0.99,221,1
2745,Let's See Action,Pete Townshend,0.99,221,1
2746,5.15,Pete Townshend,0.99,221,1
2747,Join Together,Pete Townshend,0.99,221,1
2748,Squeeze Box,Pete Townshend,0.99,221,1
2749,Who Are You (Single Edit Version),John Entwistle/Pete Townshend,0.99,221,1
2750,You Better You Bet,Pete Townshend,0.99,221,1
2751,Primavera,Genival Cassiano/Silvio Rochael,0.99,222,7
2752,Chocolate,Tim Maia,0.99,222,7
2753,Azul Da Cor Do Mar,Tim Maia,0.99,222,7
2754,O Descobridor Dos Sete Mares,Gilson Mendonça/Michel,0.99,222,7
2755,Até Que Enfim Encontrei Você,Tim Maia,0.99,222,7
2756,Coroné Antonio Bento,"Do Vale, João/Luiz Wanderley",0.99,222,7
2757,New Love,Tim Maia,0.99,222,7
2758,Não Vou Ficar,Tim Maia,0.99,222,7
2759,Música No Ar,Tim Maia,0.99,222,7
2760,Salve Nossa Senhora,Carlos Imperial/Edardo Araújo,0.99,222,7
2761,Você Fugiu,Genival Cassiano,0.99,222,7
2762,Cristina Nº 2,Carlos Imperial/Tim Maia,0.99,222,7
2763,Compadre,Tim Maia,0.99,222,7
2764,Over Again,Tim Maia,0.99,222,7
2765,Réu Confesso,Tim Maia,0.99,222,7
2766,O Que Me Importa,,0.99,223,7
2767,Gostava Tanto De Você,,0.99,223,7
2768,Você,,0.99,223,7
2769,Não Quero Dinheiro,,0.99,223,7
2770,Eu Amo Você,,0.99,223,7
2771,A Festa Do Santo Reis,,0.99,223,7
2772,I Don't Know What To Do With Myself,,0.99,223,7
2773,Padre Cícero,,0.99,223,7
2774,Nosso Adeus,,0.99,223,7
2775,Canário Do Reino,,0.99,223,7
2776,Preciso Ser Amado,,0.99,223,7
2777,Balanço,,0.99,223,7
2778,Preciso Aprender A Ser Só,,0.99,223,7
2779,Esta É A Canção,,0.99,223,7
2780,Formigueiro,,0.99,223,7
2781,Comida,Titãs,0.99,224,4
2782,Go Back,Titãs,0.99,224,4
2783,Prá Dizer Adeus,Titãs,0.99,224,4
2784,Família,Titãs,0.99,224,4
2785,Os Cegos Do Castelo,Titãs,0.99,224,4
2786,O Pulso,Titãs,0.99,224,4
2787,Marvin,Titãs,0.99,224,4
2788,Nem 5 Minutos Guardados,Titãs,0.99,224,4
2789,Flores,Titãs,0.99,224,4
2790,Palavras,Titãs,0.99,224,4
2791,Hereditário,Titãs,0.99,224,4
2792,A Melhor Forma,Titãs,0.99,224,4
2793,Cabeça Dinossauro,Titãs,0.99,224,4
2794,32 Dentes,Titãs,0.99,224,4
2795,Bichos Escrotos (Vinheta),Titãs,0.99,224,4
2796,Não Vou Lutar,Titãs,0.99,224,4
2797,Homem Primata (Vinheta),Titãs,0.99,224,4
2798,Homem Primata,Titãs,0.99,224,4
2799,Polícia (Vinheta),Titãs,0.99,224,4
2800,Querem Meu Sangue,Titãs,0.99,224,4
2801,Diversão,Titãs,0.99,224,4
2802,Televisão,Titãs,0.99,224,4
2803,Sonifera Ilha,Branco Mello/Carlos Barmack/Ciro Pessoa/Marcelo Fromer/Toni Belloto,0.99,225,4
2804,Lugar Nenhum,Arnaldo Antunes/Charles Gavin/Marcelo Fromer/Sérgio Britto/Toni Bellotto,0.99,225,4
2805,Sua Impossivel Chance,Nando Reis,0.99,225,4
2806,Desordem,Charles Gavin/Marcelo Fromer/Sérgio Britto,0.99,225,4
2807,Não Vou Me Adaptar,Arnaldo Antunes,0.99,225,4
2808,Domingo,Sérgio Britto/Toni Bellotto,0.99,225,4
2809,Amanhã Não Se Sabe,Sérgio Britto,0.99,225,4
2810,Caras Como Eu,Toni Bellotto,0.99,225,4
2811,Senhora E Senhor,Arnaldo Anutnes/Marcelo Fromer/Paulo Miklos,0.99,225,4
2812,Era Uma Vez,Arnaldo Anutnes/Branco Mello/Marcelo Fromer/Sergio Brotto/Toni Bellotto,0.99,225,4
2813,Miséria,"Arnaldo Antunes/Britto, SergioMiklos, Paulo",0.99,225,4
2814,Insensível,Sérgio Britto,0.99,225,4
2815,Eu E Ela,Nando Reis,0.99,225,4
2816,Toda Cor,Ciro Pressoa/Marcelo Fromer,0.99,225,4
2817,É Preciso Saber Viver,Erasmo Carlos/Roberto Carlos,0.99,225,4
2818,Senhor Delegado/Eu Não Aguento,Antonio Lopes,0.99,225,4
2819,Battlestar Galactica: The Story So Far,,1.99,226,18
2820,Occupation / Precipice,,1.99,227,19
2821,"Exodus, Pt. 1",,1.99,227,19
2822,"Exodus, Pt. 2",,1.99,227,19
2823,Collaborators,,1.99,227,19
2824,Torn,,1.99,227,19
2825,A Measure of Salvation,,1.99,227,18
2826,Hero,,1.99,227,18
2827,Unfinished Business,,1.99,227,18
2828,The Passage,,1.99,227,18
2829,The Eye of Jupiter,,1.99,227,18
2830,Rapture,,1.99,227,18
2831,Taking a Break from All Your Worries,,1.99,227,18
2832,The Woman King,,1.99,227,18
2833,A Day In the Life,,1.99,227,18
2834,Dirty Hands,,1.99,227,18
2835,Maelstrom,,1.99,227,18
2836,The Son Also Rises,,1.99,227,18
2837,"Crossroads, Pt. 1",,1.99,227,20
2838,"Crossroads, Pt. 2",,1.99,227,20
2839,Genesis,,1.99,228,19
2840,Don't Look Back,,1.99,228,21
2841,One Giant Leap,,1.99,228,21
2842,Collision,,1.99,228,21
2843,Hiros,,1.99,228,21
2844,Better Halves,,1.99,228,21
2845,Nothing to Hide,,1.99,228,19
2846,Seven Minutes to Midnight,,1.99,228,21
2847,Homecoming,,1.99,228,21
2848,Six Months Ago,,1.99,228,19
2849,Fallout,,1.99,228,21
2850,The Fix,,1.99,228,21
2851,Distractions,,1.99,228,21
2852,Run!,,1.99,228,21
2853,Unexpected,,1.99,228,21
2854,Company Man,,1.99,228,21
2855,Company Man,,1.99,228,21
2856,Parasite,,1.99,228,21
2857,A Tale of Two Cities,,1.99,229,19
2858,"Lost (Pilot, Part 1) [Premiere]",,1.99,230,19
2859,"Man of Science, Man of Faith (Premiere)",,1.99,231,19
2860,Adrift,,1.99,231,19
2861,"Lost (Pilot, Part 2)",,1.99,230,19
2862,The Glass Ballerina,,1.99,229,21
2863,Further Instructions,,1.99,229,19
2864,Orientation,,1.99,231,19
2865,Tabula Rasa,,1.99,230,19
2866,Every Man for Himself,,1.99,229,21
2867,Everybody Hates Hugo,,1.99,231,19
2868,Walkabout,,1.99,230,19
2869,...And Found,,1.99,231,19
2870,The Cost of Living,,1.99,229,19
2871,White Rabbit,,1.99,230,19
2872,Abandoned,,1.99,231,19
2873,House of the Rising Sun,,1.99,230,19
2874,I Do,,1.99,229,19
2875,Not In Portland,,1.99,229,21
2876,Not In Portland,,1.99,229,21
2877,The Moth,,1.99,230,19
2878,The Other 48 Days,,1.99,231,19
2879,Collision,,1.99,231,19
2880,Confidence Man,,1.99,230,19
2881,Flashes Before Your Eyes,,1.99,229,21
2882,Lost Survival Guide,,1.99,229,21
2883,Solitary,,1.99,230,19
2884,What Kate Did,,1.99,231,19
2885,Raised By Another,,1.99,230,19
2886,Stranger In a Strange Land,,1.99,229,21
2887,The 23rd Psalm,,1.99,231,19
2888,All the Best Cowboys Have Daddy Issues,,1.99,230,19
2889,The Hunting Party,,1.99,231,21
2890,Tricia Tanaka Is Dead,,1.99,229,21
2891,Enter 77,,1.99,229,21
2892,Fire + Water,,1.99,231,21
2893,Whatever the Case May Be,,1.99,230,19
2894,Hearts and Minds,,1.99,230,19
2895,Par Avion,,1.99,229,21
2896,The Long Con,,1.99,231,19
2897,One of Them,,1.99,231,21
2898,Special,,1.99,230,19
2899,The Man from Tallahassee,,1.99,229,21
2900,Exposé,,1.99,229,21
2901,Homecoming,,1.99,230,19
2902,Maternity Leave,,1.99,231,21
2903,Left Behind,,1.99,229,21
2904,Outlaws,,1.99,230,19
2905,The Whole Truth,,1.99,231,21
2906,...In Translation,,1.99,230,19
2907,Lockdown,,1.99,231,21
2908,One of Us,,1.99,229,21
2909,Catch-22,,1.99,229,21
2910,Dave,,1.99,231,19
2911,Numbers,,1.99,230,19
2912,D.O.C.,,1.99,229,21
2913,Deus Ex Machina,,1.99,230,19
2914,S.O.S.,,1.99,231,19
2915,Do No Harm,,1.99,230,19
2916,Two for the Road,,1.99,231,21
2917,The Greater Good,,1.99,230,19
2918,"""?""",,1.99,231,19
2919,Born to Run,,1.99,230,19
2920,Three Minutes,,1.99,231,19
2921,Exodus (Part 1),,1.99,230,19
2922,"Live Together, Die Alone, Pt. 1",,1.99,231,21
2923,Exodus (Part 2) [Season Finale],,1.99,230,19
2924,"Live Together, Die Alone, Pt. 2",,1.99,231,19
2925,Exodus (Part 3) [Season Finale],,1.99,230,19
2926,Zoo Station,U2,0.99,232,1
2927,Even Better Than The Real Thing,U2,0.99,232,1
2928,One,U2,0.99,232,1
2929,Until The End Of The World,U2,0.99,232,1
2930,Who's Gonna Ride Your Wild Horses,U2,0.99,232,1
2931,So Cruel,U2,0.99,232,1
2932,The Fly,U2,0.99,232,1
2933,Mysterious Ways,U2,0.99,232,1
2934,Tryin' To Throw Your Arms Around The World,U2,0.99,232,1
2935,Ultraviolet (Light My Way),U2,0.99,232,1
2936,Acrobat,U2,0.99,232,1
2937,Love Is Blindness,U2,0.99,232,1
2938,Beautiful Day,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,233,1
2939,Stuck In A Moment You Can't Get Out Of,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,233,1
2940,Elevation,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,233,1
2941,Walk On,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,233,1
2942,Kite,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,233,1
2943,In A Little While,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,233,1
2944,Wild Honey,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,233,1
2945,Peace On Earth,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,233,1
2946,When I Look At The World,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,233,1
2947,New York,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,233,1
2948,Grace,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,233,1
2949,The Three Sunrises,U2,0.99,234,1
2950,Spanish Eyes,U2,0.99,234,1
2951,Sweetest Thing,U2,0.99,234,1
2952,Love Comes Tumbling,U2,0.99,234,1
2953,Bass Trap,U2,0.99,234,1
2954,Dancing Barefoot,Ivan Kral/Patti Smith,0.99,234,1
2955,Everlasting Love,Buzz Cason/Mac Gayden,0.99,234,1
2956,Unchained Melody,Alex North/Hy Zaret,0.99,234,1
2957,Walk To The Water,U2,0.99,234,1
2958,Luminous Times (Hold On To Love),Brian Eno/U2,0.99,234,1
2959,Hallelujah Here She Comes,U2,0.99,234,1
2960,Silver And Gold,Bono,0.99,234,1
2961,Endless Deep,U2,0.99,234,1
2962,A Room At The Heartbreak Hotel,U2,0.99,234,1
2963,"Trash, Trampoline And The Party Girl",U2,0.99,234,1
2964,Vertigo,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,235,1
2965,Miracle Drug,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,235,1
2966,Sometimes You Can't Make It On Your Own,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,235,1
2967,Love And Peace Or Else,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,235,1
2968,City Of Blinding Lights,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,235,1
2969,All Because Of You,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,235,1
2970,A Man And A Woman,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,235,1
2971,Crumbs From Your Table,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,235,1
2972,One Step Closer,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,235,1
2973,Original Of The Species,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,235,1
2974,Yahweh,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,235,1
2975,Discotheque,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,236,1
2976,Do You Feel Loved,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,236,1
2977,Mofo,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,236,1
2978,If God Will Send His Angels,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,236,1
2979,Staring At The Sun,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,236,1
2980,Last Night On Earth,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,236,1
2981,Gone,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,236,1
2982,Miami,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,236,1
2983,The Playboy Mansion,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,236,1
2984,If You Wear That Velvet Dress,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,236,1
2985,Please,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,236,1
2986,Wake Up Dead Man,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,236,1
2987,Helter Skelter,"Lennon, John/McCartney, Paul",0.99,237,1
2988,Van Diemen's Land,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,237,1
2989,Desire,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,237,1
2990,Hawkmoon 269,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,237,1
2991,All Along The Watchtower,"Dylan, Bob",0.99,237,1
2992,I Still Haven't Found What I'm Looking for,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,237,1
2993,Freedom For My People,"Mabins, Macie/Magee, Sterling/Robinson, Bobby",0.99,237,1
2994,Silver And Gold,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,237,1
2995,Pride (In The Name Of Love),"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,237,1
2996,Angel Of Harlem,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,237,1
2997,Love Rescue Me,"Bono/Clayton, Adam/Dylan, Bob/Mullen Jr., Larry/The Edge",0.99,237,1
2998,When Love Comes To Town,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,237,1
2999,Heartland,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,237,1
3000,God Part II,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,237,1
3001,The Star Spangled Banner,"Hendrix, Jimi",0.99,237,1
3002,Bullet The Blue Sky,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,237,1
3003,All I Want Is You,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,237,1
3004,Pride (In The Name Of Love),U2,0.99,238,1
3005,New Year's Day,U2,0.99,238,1
3006,With Or Without You,U2,0.99,238,1
3007,I Still Haven't Found What I'm Looking For,U2,0.99,238,1
3008,Sunday Bloody Sunday,U2,0.99,238,1
3009,Bad,U2,0.99,238,1
3010,Where The Streets Have No Name,U2,0.99,238,1
3011,I Will Follow,U2,0.99,238,1
3012,The Unforgettable Fire,U2,0.99,238,1
3013,Sweetest Thing,U2 & Daragh O'Toole,0.99,238,1
3014,Desire,U2,0.99,238,1
3015,When Love Comes To Town,U2,0.99,238,1
3016,Angel Of Harlem,U2,0.99,238,1
3017,All I Want Is You,U2 & Van Dyke Parks,0.99,238,1
3018,Sunday Bloody Sunday,U2,0.99,239,1
3019,Seconds,U2,0.99,239,1
3020,New Year's Day,U2,0.99,239,1
3021,Like A Song...,U2,0.99,239,1
3022,Drowning Man,U2,0.99,239,1
3023,The Refugee,U2,0.99,239,1
3024,Two Hearts Beat As One,U2,0.99,239,1
3025,Red Light,U2,0.99,239,1
3026,Surrender,U2,0.99,239,1
3027,"""40""",U2,0.99,239,1
3028,Zooropa,U2; Bono,0.99,240,1
3029,Babyface,U2; Bono,0.99,240,1
3030,Numb,"U2; Edge, The",0.99,240,1
3031,Lemon,U2; Bono,0.99,240,1
3032,"Stay (Faraway, So Close!)",U2; Bono,0.99,240,1
3033,Daddy's Gonna Pay For Your Crashed Car,U2; Bono,0.99,240,1
3034,Some Days Are Better Than Others,U2; Bono,0.99,240,1
3035,The First Time,U2; Bono,0.99,240,1
3036,Dirty Day,"U2; Bono & Edge, The",0.99,240,1
3037,The Wanderer,U2; Bono,0.99,240,1
3038,Breakfast In Bed,,0.99,241,8
3039,Where Did I Go Wrong,,0.99,241,8
3040,I Would Do For You,,0.99,241,8
3041,Homely Girl,,0.99,241,8
3042,Here I Am (Come And Take Me),,0.99,241,8
3043,Kingston Town,,0.99,241,8
3044,Wear You To The Ball,,0.99,241,8
3045,(I Can't Help) Falling In Love With You,,0.99,241,8
3046,Higher Ground,,0.99,241,8
3047,Bring Me Your Cup,,0.99,241,8
3048,C'est La Vie,,0.99,241,8
3049,Reggae Music,,0.99,241,8
3050,Superstition,,0.99,241,8
3051,Until My Dying Day,,0.99,241,8
3052,Where Have All The Good Times Gone?,Ray Davies,0.99,242,1
3053,Hang 'Em High,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.99,242,1
3054,Cathedral,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.99,242,1
3055,Secrets,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.99,242,1
3056,Intruder,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.99,242,1
3057,(Oh) Pretty Woman,Bill Dees/Roy Orbison,0.99,242,1
3058,Dancing In The Street,Ivy Jo Hunter/Marvin Gaye/William Stevenson,0.99,242,1
3059,Little Guitars (Intro),Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.99,242,1
3060,Little Guitars,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.99,242,1
3061,Big Bad Bill (Is Sweet William Now),Jack Yellen/Milton Ager,0.99,242,1
3062,The Full Bug,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.99,242,1
3063,Happy Trails,Dale Evans,0.99,242,1
3064,Eruption,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",0.99,243,1
3065,Ain't Talkin' 'bout Love,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",0.99,243,1
3066,Runnin' With The Devil,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",0.99,243,1
3067,Dance the Night Away,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",0.99,243,1
3068,And the Cradle Will Rock...,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",0.99,243,1
3069,Unchained,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",0.99,243,1
3070,Jump,"Edward Van Halen, Alex Van Halen, David Lee Roth",0.99,243,1
3071,Panama,"Edward Van Halen, Alex Van Halen, David Lee Roth",0.99,243,1
3072,Why Can't This Be Love,Van Halen,0.99,243,1
3073,Dreams,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",0.99,243,1
3074,When It's Love,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",0.99,243,1
3075,Poundcake,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",0.99,243,1
3076,Right Now,Van Halen,0.99,243,1
3077,Can't Stop Loving You,Van Halen,0.99,243,1
3078,Humans Being,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",0.99,243,1
3079,Can't Get This Stuff No More,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, David Lee Roth",0.99,243,1
3080,Me Wise Magic,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, David Lee Roth",0.99,243,1
3081,Runnin' With The Devil,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.99,244,1
3082,Eruption,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.99,244,1
3083,You Really Got Me,Ray Davies,0.99,244,1
3084,Ain't Talkin' 'Bout Love,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.99,244,1
3085,I'm The One,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.99,244,1
3086,Jamie's Cryin',"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.99,244,1
